id,host_id,latitude,longitude,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,name,host_name,neighbourhood_group,neighbourhood,room_type
12421102,3518697,40.67634,-73.96177,150,1,1,2016-07-06,0.03,1,188,"Sunny Floor-thru, Prospect Heights",Donnell,Brooklyn,Crown Heights,Entire home/apt
22706343,165257273,40.77053,-73.80067,54,30,5,2019-06-27,0.39,3,335,Bright-Spacious Private Room /30 min NYC,Soon,Queens,Flushing,Private room
20881375,104300362,40.75596,-73.89702,45,4,17,2019-06-10,0.79,1,314,Cute little room,Cristina,Queens,East Elmhurst,Private room
4517177,23419852,40.74236,-73.95640999999999,170,2,84,2019-05-28,1.51,1,178,1 bedroom apt 1 stop from Manhattan,Gazelle,Queens,Long Island City,Entire home/apt
36254789,105620188,40.57762,-73.84461999999999,350,3,0,,,1,41,Huge 3 bdrm apartment on the beach paradise,Michail,Queens,Belle Harbor,Entire home/apt
13750084,8035063,40.70861,-73.95414,85,1,0,,,1,0,Spacious room in heart of Williamsburg,Mathew,Brooklyn,Williamsburg,Private room
32548384,244581878,40.850190000000005,-73.93004,50,2,16,2019-06-29,4.25,1,51,Anny's Place,Ana,Manhattan,Washington Heights,Entire home/apt
22337426,57818788,40.81038,-73.93809,100,3,3,2018-01-21,0.16,1,0,Quaint NYC One Bedroom,Morgan,Manhattan,East Harlem,Entire home/apt
7867890,17714726,40.80268,-73.969,140,4,11,2018-07-24,0.23,1,10,UWS Apartment and Garden Terrace,Craig,Manhattan,Upper West Side,Entire home/apt
7636986,1723544,40.75215,-73.93913,150,7,9,2018-05-25,0.19,1,9,Cozy studio close to seven subway lines,Alessandro,Queens,Long Island City,Entire home/apt
35522946,18550483,40.744,-73.97364,197,30,0,,,1,158,Stylish 1BR by East  River,Emily,Manhattan,Murray Hill,Entire home/apt
30577164,156505456,40.66682,-73.87351,57,3,1,2019-05-03,0.44,13,90,Comfort zone,John,Brooklyn,East New York,Private room
10192593,1589909,40.74392,-73.95147,79,15,9,2019-01-03,0.26,2,259,"Cozy Room in LIC, 7 min to TimesSq",Alosha,Queens,Long Island City,Private room
16241833,71147912,40.7046,-73.92538,49,4,3,2018-01-01,0.1,1,0,One bedroom available with great access to trains!,Rachel,Brooklyn,Bushwick,Private room
587554,2897329,40.73041,-74.00326,200,7,34,2019-06-30,0.41,1,217,Warm&Cozy Studio West Village,Josefina,Manhattan,West Village,Entire home/apt
35112957,264447713,40.70624,-74.01006,225,3,3,2019-06-23,2.5,1,68,Modern 2BR Apartment in Financial District,Louis,Manhattan,Financial District,Entire home/apt
10881164,56376946,40.68683,-73.96177,350,4,1,2018-01-01,0.05,1,86,Sunny Clinton Hill Brownstone Apt w/ 600sq.ft Deck,Cory,Brooklyn,Clinton Hill,Entire home/apt
34438417,145319773,40.8212,-73.95479,115,6,3,2019-06-20,3.0,1,279,Beautiful Apartment in Hamilton Heights,Angel,Manhattan,Harlem,Entire home/apt
16614389,18151522,40.70538,-73.91322,73,1,0,,,1,0,Newly Renovated Bedroom in Bushwick/Ridgewood,Venice,Queens,Ridgewood,Private room
10034817,51501835,40.76343,-73.99381,150,30,1,2016-06-14,0.03,31,339,Spacious 1 bed near TIME SQUARE,Jeniffer,Manhattan,Hell's Kitchen,Entire home/apt
25745458,2483350,40.73503,-73.9547,114,10,1,2019-02-07,0.2,1,0,Huge and beautiful 2BR in Greenpoint Brooklyn,Avital,Brooklyn,Greenpoint,Entire home/apt
34933559,263053182,40.7258,-73.86715,70,1,2,2019-06-27,2.0,10,127,R4 Private Queen Room LGA JFK Manhattan 15 min!,Fmny,Queens,Rego Park,Private room
32189706,53300414,40.67024,-73.99349000000001,55,1,0,,,2,20,Private Room in Chill Brooklyn Apartment,Monica,Brooklyn,Gowanus,Private room
32349835,78258843,40.62955,-74.02429000000001,40,6,3,2019-04-21,0.82,1,62,NYC - PRIVATE room in Bay Ridge.,Jim,Brooklyn,Bay Ridge,Private room
29160599,219746152,40.83788,-73.9402,60,3,8,2019-06-10,1.15,1,2,Private bedroom in Washington Heights,Sonia And Lissette,Manhattan,Washington Heights,Private room
24604281,185683441,40.816390000000006,-73.94223000000001,80,2,49,2019-06-13,3.37,3,178,THE COOLEST BEDROOM/APARTMENT IN HARLEM.,Maxime C And Winie C,Manhattan,Harlem,Private room
13466842,77011788,40.75903,-73.92943000000001,255,2,111,2019-07-06,3.18,1,268,"3bd apt w/yard in Astoria, 10 mins from Manhattan.",Dayne,Queens,Long Island City,Entire home/apt
18358644,127082964,40.70426,-73.92489,72,3,12,2018-04-22,0.47,2,0,Cozy room in the heart of Bushwick,Christopher,Brooklyn,Bushwick,Private room
29827109,732460,40.71081,-73.96695,120,29,5,2019-06-03,0.75,7,0,Modern 1BR in Williamsburg by NÔM Stays,Nôm,Brooklyn,Williamsburg,Entire home/apt
28985543,389924,40.84605,-73.8493,39,5,0,,,2,0,Modern Sunny 3bdrm Apt,Patty,Bronx,Morris Park,Entire home/apt
6386823,21361229,40.83998,-73.94295,70,1,88,2019-06-30,3.66,1,0,Cozy Manhattan room ★ 3 mins to subway,Vivian Yuen Ting,Manhattan,Washington Heights,Private room
35493162,259662705,40.71324,-73.94270999999999,184,3,1,2019-06-11,1.0,1,217,Luxury Apartment in Amazing Williamsburg! Sleeps 7,Elay,Brooklyn,Williamsburg,Entire home/apt
4807899,3422859,40.80434,-73.95476,95,3,9,2016-07-16,0.16,1,0,Complete 1 bedroom near Columbia U,Martin,Manhattan,Harlem,Entire home/apt
4993422,25744379,40.76958,-73.92223,72,3,36,2019-06-28,0.71,1,10,A Beautiful and Sunny Artist's Home,Sonia,Queens,Astoria,Entire home/apt
29381358,221343982,40.75358,-73.99707,165,45,0,,,1,83,Spacious 1 Bed (FURNISHED!) Hudson Yards Sublet,Christina,Manhattan,Chelsea,Private room
30034260,225730907,40.69936,-73.9242,170,2,36,2019-07-02,5.24,1,191,Bright Ultimate View with Balcony + Roof Access,Theo,Brooklyn,Bushwick,Entire home/apt
23179415,169851445,40.654,-73.96209,47,1,0,,,1,0,Spacious Pre-War Apt - 1 Block Off Prospect Park,Mary,Brooklyn,Flatbush,Private room
9457270,48320077,40.72443,-73.98289,199,1,81,2019-07-06,1.91,2,318,COMFY East Village w loft sleep 6 Coffee included,Michael,Manhattan,East Village,Entire home/apt
4464508,23162890,40.6489,-73.96374,79,3,35,2018-10-28,0.62,2,336,Flatbush Gardens,Terrance,Brooklyn,Flatbush,Private room
22077632,29799151,40.70483,-73.91433,40,3,6,2018-08-29,0.32,2,0,Private Bedroom in Sunny Bushwick Apartment,Olivia,Brooklyn,Bushwick,Private room
4667148,2312420,40.73317,-74.00118,125,30,31,2019-05-12,0.83,2,346,1 Bdrm in Greenwich Village,Marie-Claire,Manhattan,West Village,Entire home/apt
8863320,46397067,40.67381,-73.96495999999999,115,2,2,2019-06-23,0.92,1,362,Brooklyn Museum at your window,Nia & David,Brooklyn,Prospect Heights,Private room
16912472,51850937,40.72951,-73.98239000000001,90,1,200,2019-06-22,6.79,3,272,Private East Village Bedroom &Roof Deck(manhattan),Joe,Manhattan,East Village,Private room
16324410,58391491,40.76432,-73.87227,33,1,333,2019-06-24,10.64,5,139,Private cozy room near LGA airport,Juel,Queens,East Elmhurst,Private room
81739,417504,40.73842,-73.95312,249,3,2,2011-05-12,0.02,28,60,Loft w/ Terrace @ Box House Hotel,The Box House Hotel,Brooklyn,Greenpoint,Private room
23374229,36291511,40.75272,-73.99682,98,1,19,2018-12-09,1.25,1,0,Big Private Room in the Hudson Yards Area,Arturo,Manhattan,Chelsea,Private room
8877466,46458011,40.69497,-73.92598000000001,65,2,28,2019-03-19,0.7,1,204,"Spacious Apt, 15min from the city",Emma,Brooklyn,Bushwick,Private room
18034890,3660702,40.74701,-73.9914,105,1,132,2019-06-22,4.81,4,103,"Quiet, tranquil room in the middle of everything!",Greg,Manhattan,Chelsea,Private room
33389926,187822288,40.77102,-73.87286999999999,55,1,42,2019-06-24,12.12,5,153,"Cozy Private Room, Walking Distance From LGA, Rm 6",Zahir,Queens,East Elmhurst,Private room
30908416,25812202,40.72554,-73.94781,45,14,2,2019-06-25,0.32,1,21,Sunny Greenpoint Apartment 5 Min Walk To Nassau G,Leah,Brooklyn,Greenpoint,Private room
16442568,107830761,40.65203,-73.9628,36,6,1,2017-01-05,0.03,1,0,Big room near the park,Jonathan,Brooklyn,Flatbush,Private room
26845317,191571338,40.74686,-73.82191999999999,59,1,49,2019-07-04,4.31,4,72,Bear (C)Close to JFK&LGA&Citi Field&Subway#Parking,Geheng,Queens,Flushing,Private room
22713353,133545456,40.66085,-73.98178,55,2,1,2018-03-18,0.06,1,0,Large Brooklyn Rm- Prospect Park & F/G Train!,Casey,Brooklyn,South Slope,Shared room
3792246,7508547,40.7012,-73.90008,49,2,77,2019-06-22,1.53,1,1,private bedroom in NYC apartment,Pamela,Queens,Ridgewood,Private room
34688096,261669663,40.69854,-73.92642,275,3,7,2019-07-05,4.04,1,339,BEAUTIFUL 4BEDS / 2 BATHS -  ROOF & GYM,Brenda,Brooklyn,Bushwick,Entire home/apt
4946624,25494876,40.71959,-73.9919,149,2,14,2018-09-09,0.28,1,0,Stylish Apartment in post-war walk-up Building,Vivienne,Manhattan,Lower East Side,Entire home/apt
26330526,198018391,40.82235,-73.94846,250,2,27,2019-06-21,2.26,2,180,"Sugar Hill  House w/ 2 bdrms,  den rm & 2 bathrms",Mich,Manhattan,Harlem,Entire home/apt
303462,1562045,40.78012,-73.98439,295,1,0,,,1,146,Fully Furnished 1B/1BTH UWS GEM  1 YR Sublease,Antonio,Manhattan,Upper West Side,Entire home/apt
15178955,50860659,40.70703,-73.90907,80,7,5,2019-01-04,0.15,1,188,Large 1 bedroom-Private Bath in 2 bed apartment,James,Queens,Ridgewood,Private room
30225205,180311428,40.86757,-73.8649,60,2,1,2019-01-01,0.16,1,363,Relax De Dios,Every,Bronx,Allerton,Private room
29126587,199786012,40.69558,-73.94697,65,30,21,2019-05-13,2.31,3,365,QUEEN BED - GREAT LOCATION NEXT TO METRO,Nadine,Brooklyn,Bedford-Stuyvesant,Private room
8687556,13713605,40.64272,-73.97418,90,4,68,2019-07-01,1.78,2,267,NYC  Garden apartment next to trains/restaurants,Bea Ebony,Brooklyn,Kensington,Entire home/apt
27699052,8855004,40.68891,-73.95164,65,1,1,2018-08-20,0.09,1,0,Cozy Brooklyn Room with private bathroom,Peach,Brooklyn,Bedford-Stuyvesant,Private room
765569,4036700,40.69594,-73.98375,175,13,64,2019-03-31,0.8,1,116,"Brand New, Boutique Brooklyn Condo",Anna,Brooklyn,Downtown Brooklyn,Entire home/apt
19001879,132576479,40.722570000000005,-73.94544,115,30,8,2019-05-17,0.37,1,183,SPRING FORWARD GREENPOINT STUDIO W/YARD,Evelyn,Brooklyn,Greenpoint,Entire home/apt
4742068,22616989,40.61957,-73.9936,93,3,52,2019-06-22,0.99,1,325,Spacious 1 Bedroom Apartment,Don,Brooklyn,Bensonhurst,Entire home/apt
20346887,68598597,40.84684,-73.93252,55,1,22,2019-06-24,0.95,2,91,The Heights,Jazmin,Manhattan,Washington Heights,Private room
975990,5339881,40.69293,-73.99679,325,1,11,2018-12-09,0.19,1,363,Brooklyn Heights Brownstone - Private Bdrm Avail.,Gerard,Brooklyn,Brooklyn Heights,Entire home/apt
34203595,219517861,40.74455,-73.97162,162,29,0,,,327,341,Intimate 1BR in Midtown East by Sonder,Sonder (NYC),Manhattan,Murray Hill,Entire home/apt
21512977,26804769,40.69881,-73.91278,32,1,3,2017-11-20,0.15,1,0,Private Bushwick Room in Great Location!,Andrea,Brooklyn,Bushwick,Private room
22324649,33714151,40.69348,-73.92497,100,2,0,,,1,89,Stylish Apartment with Stunning Roof,Rory,Brooklyn,Bushwick,Private room
11391101,59756933,40.70223,-73.9148,60,2,1,2016-03-19,0.02,1,0,Hip Bushwick right on the L train!,Magdalena,Brooklyn,Bushwick,Private room
1476484,7901999,40.7245,-73.99419,299,2,26,2017-09-30,0.37,1,88,Spacious Sunny SoHo-Awesome Locale!,Steven,Manhattan,Nolita,Entire home/apt
33165620,249708372,40.75817,-73.92949,100,3,11,2019-07-01,3.3,1,296,Sunny studio in great location,Gabriel,Queens,Long Island City,Entire home/apt
19019325,132711675,40.74736,-73.97838,60,10,0,,,1,19,HUGE ROOM WITH PRIVATE KITCHEN- Manhattan -,Yifat,Manhattan,Murray Hill,Private room
24868754,104812805,40.596790000000006,-74.08444,33,4,17,2019-07-06,1.2,8,316,Inexpensive Private Rm w/ NYC/SIUH/RUMC Access 3,Amarjit S,Staten Island,Arrochar,Private room
16843605,109865937,40.68976,-73.96533000000001,280,2,41,2019-06-27,1.51,1,343,"Comfortable, eclectic and private apartment",Philip,Brooklyn,Clinton Hill,Entire home/apt
18136478,22511613,40.68572,-73.99286,199,1,6,2018-05-28,0.23,2,0,"Sunny, Quiet top-floor 2 bedroom in Cobble Hill",James,Brooklyn,Carroll Gardens,Entire home/apt
10811681,6044561,40.74662,-73.98965,295,1,0,,,1,0,Madison Square Park Luxury Apt,John,Manhattan,Midtown,Entire home/apt
5849386,5541374,40.68638,-73.91368,69,2,148,2019-06-27,2.86,5,112,Delightful Lighthouse -Direct Train To JFK Airport,Hassan And Patti,Brooklyn,Bushwick,Private room
23803334,16158622,40.71725,-73.95704,86,2,34,2019-06-23,2.34,1,156,Cozy private room in the Heart of Williamsurg!,Sarah,Brooklyn,Williamsburg,Private room
31651359,181382109,40.66911,-73.95982,68,1,1,2019-05-13,0.52,1,59,Huge Private Room Near Brooklyn Museum,Jacob,Brooklyn,Crown Heights,Private room
19892112,52535342,40.66711,-73.97691,175,3,0,,,1,0,Lovely Park Slope 1BR / 2BA with outdoor space,Darren,Brooklyn,Park Slope,Entire home/apt
432090,2148881,40.74826,-73.94633,50,180,69,2016-09-28,0.79,1,0,Only 5 Min. to Manhattan!,Grace,Queens,Long Island City,Private room
33897702,27260699,40.69541,-73.90785,28,1,8,2019-06-17,3.2,4,41,Privacy in a shared Space!! Males Only Plz,J,Brooklyn,Bushwick,Shared room
8275676,43637999,40.5455,-74.14829,99,1,82,2019-06-30,1.78,1,325,LOVELY Clean&Safe 2 BR NYC Suburban,Martha,Staten Island,Great Kills,Private room
27195600,204773816,40.75785,-73.81948,120,3,21,2019-06-13,2.09,1,152,Reign in your castle,Marisa,Queens,Flushing,Entire home/apt
728764,1475015,40.76761,-73.98619000000001,100,30,3,2018-11-01,0.12,52,365,AMAZING COLUMBUS CIRCLE LOCATION :),Mike,Manhattan,Hell's Kitchen,Entire home/apt
34504407,9910595,40.76703,-73.95555999999999,155,2,0,,,1,113,"Large UES studio Central Park close, 1 bk to Q sub",Deep,Manhattan,Upper East Side,Entire home/apt
10612564,54763152,40.77929,-73.98513,99,4,68,2019-06-06,1.62,1,57,Apartment share near Lincoln Center,Mary Sue,Manhattan,Upper West Side,Private room
32636654,160618190,40.70225,-73.81546,129,30,0,,,1,348,Jamaica Queens Apartment,Melissa,Queens,Jamaica,Entire home/apt
15349655,9271620,40.71671,-73.94592,77,28,10,2018-12-30,0.3,1,315,1 room in a 3 room LOFT,Arthur,Brooklyn,Williamsburg,Private room
21205810,120762452,40.74817,-73.97665,222,30,1,2019-02-17,0.21,50,364,Elegant 1 bedroom suite in midtown Manhattan,Stanley,Manhattan,Murray Hill,Entire home/apt
34501531,11389064,40.71369,-73.96625999999999,109,3,2,2019-07-01,0.98,1,5,Sun-Drenched Williamsburg Artist Loft,Talia,Brooklyn,Williamsburg,Entire home/apt
33589352,50375092,40.57882,-74.09196999999999,49,1,8,2019-06-09,2.53,3,342,B-comfortable queen size bed try it yourself,Mohamad,Staten Island,Dongan Hills,Private room
13309409,75205085,40.72271,-73.99518,250,4,11,2018-05-19,0.29,1,0,Nolita/Soho - Quiet 1 Bedroom in Great Location!,Owen,Manhattan,Nolita,Entire home/apt
28567040,203266238,40.85362,-73.85011,65,5,0,,,5,365,Bronx House #4_3,Steve,Bronx,Morris Park,Private room
9435315,35539248,40.72117,-73.98125999999999,78,25,0,,,1,0,Beautiful Duplex with Patio!!!,Ashish,Manhattan,East Village,Private room
19606247,48035228,40.71253,-73.99586,50,7,3,2017-08-27,0.12,1,0,Cozy Private Room in Chinatown/ Lower East Side,Chen,Manhattan,Two Bridges,Private room
8564804,24632224,40.67902,-73.96101,97,5,2,2016-10-31,0.04,1,0,Luxury Studio Apartment with private outdoor space,Kendra,Brooklyn,Crown Heights,Entire home/apt
20451532,37050812,40.73547,-73.95495,55,2,4,2017-10-23,0.18,1,0,"Greenpoint private room w/back yard, dishwasher",Stephanie,Brooklyn,Greenpoint,Private room
26532770,4823737,40.75945,-73.99344,250,4,0,,,1,0,Gorgeous private room in a luxury condo by Time Sq,Evgeny,Manhattan,Hell's Kitchen,Private room
23608727,15956611,40.80373,-73.93594,53,21,2,2019-05-19,0.46,2,61,Room in Cozy Apartment,Jay R.,Manhattan,East Harlem,Private room
35005526,219517861,40.75708,-73.98283,177,29,0,,,327,343,Exceptional 1BR in Midtown East by Sonder,Sonder (NYC),Manhattan,Theater District,Entire home/apt
32206003,241676154,40.57974,-74.10989000000001,30,7,1,2019-06-29,1.0,2,188,Spacious Rm for 1 near Hospital1 min Walk to Train,Maria,Staten Island,Grant City,Private room
15071519,73046105,40.67046,-73.94156,105,2,4,2016-12-05,0.12,1,0,Sunlight + Space on Eastern Parkway,Yosef And Chava,Brooklyn,Crown Heights,Entire home/apt
27292944,8593113,40.67349,-74.00589000000001,81,1,7,2019-05-17,0.66,2,48,"Cozy duplex in Redhook, Brooklyn
(entire basement)",Salem,Brooklyn,Red Hook,Private room
16689593,2600209,40.71708,-73.94278,60,7,0,,,1,0,Private room in Williamsburg 15 mins from city,Ed,Brooklyn,Williamsburg,Private room
5442054,16437254,40.68969,-73.97797,193,30,1,2018-11-16,0.13,21,311,Chef's Kitchen and private garden,Benjamin,Brooklyn,Fort Greene,Entire home/apt
16465524,40871485,40.63821,-74.0273,22,5,1,2017-01-14,0.03,1,0,Shared Room in Brooklyn,Ajay,Brooklyn,Bay Ridge,Shared room
30370564,131647128,40.77396,-73.98925,260,30,3,2019-05-12,0.45,25,274,LINCOLN CENTER / LUXURY 2BED 2BATH,Emily,Manhattan,Upper West Side,Entire home/apt
19644363,114621718,40.67718,-73.98513,225,1,67,2019-06-29,2.98,2,350,Spacious 2 bedroom railroad apartment,Hope,Brooklyn,Gowanus,Entire home/apt
7901928,4646764,40.76281,-73.91554000000001,60,1,2,2015-11-09,0.04,1,0,Cozy Room in the Heart of Astoria,Amanda,Queens,Astoria,Private room
13949732,1857899,40.65627,-73.95468000000001,225,2,10,2017-05-30,0.29,1,0,Big 4 bedroom house with garden by the Park in PLG,Audrey,Brooklyn,Prospect-Lefferts Gardens,Entire home/apt
1053523,4128399,40.71886,-73.98496999999999,350,3,7,2017-12-10,0.1,1,364,Beautiful Ground Level Townhouse Ap,Jose,Manhattan,Lower East Side,Entire home/apt
35461209,230192510,40.69696,-73.97496,48,30,0,,,25,219,Freshly furnished private room - GREAT Location!,Zach,Brooklyn,Fort Greene,Private room
11564960,61088024,40.77697,-73.95371999999999,75,1,0,,,1,0,1BR Walkup on Upper East Side,John,Manhattan,Upper East Side,Entire home/apt
9674142,49620552,40.76768,-73.90986,59,1,156,2019-07-02,3.59,4,208,1 bed in Chic Apt in Astoria NYC,Raul,Queens,Astoria,Private room
34389896,258035043,40.68079,-73.91893,48,1,14,2019-06-30,6.36,2,249,Sumptin' Simple on Sumpter,Sofia,Brooklyn,Bedford-Stuyvesant,Private room
9183131,872654,40.74406,-73.99287,139,1,3,2015-12-20,0.07,1,0,Private room in unique Chelsea loft,Adam,Manhattan,Chelsea,Private room
30914075,16333280,40.67452,-73.96618000000001,55,2,4,2019-05-12,0.65,1,0,Room in big and light Prospect Heights apartment,Hanna,Brooklyn,Prospect Heights,Private room
35220992,161906388,40.687940000000005,-73.85566,45,1,4,2019-06-30,4.0,1,3,"Lovely Fam hse, one  lg quest private BR on 2nd fl",Imelda,Queens,Woodhaven,Private room
18893669,31314659,40.79439,-73.94129000000001,75,7,0,,,1,0,"Master Bedroom w/ TV, AC, King Sized Bed",Muneer,Manhattan,East Harlem,Private room
18390143,91167002,40.76537,-73.98855,120,2,32,2019-06-13,1.25,3,90,"Huge Room, Top Floor Of Brownestone",Alyson,Manhattan,Hell's Kitchen,Private room
28671495,26377263,40.65245,-73.93751999999999,53,30,0,,,43,346,"Home For Medical Professionals - ""The Xenon""",Stat,Brooklyn,East Flatbush,Private room
35162122,264811416,40.69464,-73.75184,47,3,0,,,1,3,Clean and Cozy,Tasia,Queens,St. Albans,Entire home/apt
21504803,156249849,40.71873,-73.95535,80,2,18,2019-05-19,0.88,1,12,Modern Industrial Williamsburg 1br Apt on Bedford,Nicole,Brooklyn,Williamsburg,Entire home/apt
16350431,1260413,40.71292,-73.94136999999999,105,3,4,2018-05-28,0.13,3,0,Cozy room Williamsburg,Helena,Brooklyn,Williamsburg,Private room
9935509,12838834,40.72143,-73.98434,90,5,5,2018-01-01,0.12,2,0,Bright Bedroom in Lower East Side,Tania,Manhattan,Lower East Side,Private room
36427098,105447387,40.71466,-73.98676,80,1,0,,,1,323,Downtown NYC Convenient Private Room,Xiao,Manhattan,Lower East Side,Private room
14126303,85191443,40.82228,-73.93894,90,1,30,2018-01-04,0.84,1,0,Huge Sunny Apartment in Heart of Harlem NYC,Evelyn,Manhattan,Harlem,Private room
22078828,61989330,40.70683,-73.93312,51,2,2,2018-01-01,0.1,1,0,Bushwick Brooklyn En Suite in Artist Loft Bldg,Zanni,Brooklyn,Williamsburg,Private room
33428552,219738858,40.7204,-73.98371,180,30,5,2019-05-08,1.76,5,193,Suite Houston - Free Street Parking & WIFI,Joe,Manhattan,Lower East Side,Entire home/apt
30495063,33988719,40.69056,-73.91596,90,3,0,,,1,176,Chic & Bright Brooklyn Bungalow,Fenice,Brooklyn,Bushwick,Private room
31121213,8630543,40.80456,-73.95033000000001,115,3,15,2019-06-28,3.21,2,116,Studio with Historic Charm in South Harlem,Olga,Manhattan,Harlem,Entire home/apt
15037461,1207773,40.70719,-73.95926999999999,37,1,12,2018-09-18,0.35,2,362,Williamsburg Couch on a Budget,Trista,Brooklyn,Williamsburg,Shared room
34928299,1668747,40.76022,-74.00117,194,3,2,2019-07-02,2.0,1,44,"Great views, great location, great apartment!",Guido,Manhattan,Hell's Kitchen,Entire home/apt
5443581,28234750,40.70892,-73.94981999999999,200,14,14,2017-08-28,0.28,1,0,Bright New Mod 1bd+RoofDeck/WBurg,Ashley,Brooklyn,Williamsburg,Entire home/apt
564751,2777672,40.80165,-73.96287,76,2,158,2019-05-05,1.91,3,324,Artist space for creative nomads.,Kalae,Manhattan,Upper West Side,Shared room
22983227,170413197,40.64786,-73.96125,100,2,1,2018-02-25,0.06,1,0,Spacious Modern Apartment in Prospect Park South,Rebecca,Brooklyn,Flatbush,Entire home/apt
